step,ep_reward_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,lr,sps
3350528,61.9,-0.0018,5.0703,1.0957,0.0033,0.036,8.3e-05,144.0
3352576,53.9,-0.0035,16.515,1.0957,0.0026,0.024,8.2e-05,144.0
3354624,110.4,-0.001,14.309,1.0955,0.0016,0.014,8.2e-05,144.0
3356672,110.1,-0.0055,19.5081,1.0954,0.0037,0.043,8.2e-05,144.0
3360768,110.3,-0.0002,15.1759,1.0956,0.0026,0.026,8.2e-05,144.0
3362816,110.9,-0.002,11.3451,1.0956,0.0075,0.074,8.2e-05,144.0
3364864,94.8,-0.0033,12.8443,1.0954,0.0036,0.036,8.2e-05,144.0
3368960,111.2,0.001,4.2236,1.0961,0.0139,0.165,8.2e-05,144.0
3371008,76.4,-0.0061,12.6082,1.098,0.0121,0.117,8.2e-05,144.0
3373056,108.0,-0.0129,29.3872,1.0979,0.0157,0.118,8.1e-05,144.0
3377152,113.7,-0.0004,11.4022,1.0968,0.0087,0.115,8.1e-05,144.0
3379200,111.1,-0.0091,6.0506,1.097,0.0104,0.126,8.1e-05,144.0
3381248,107.6,-0.0026,16.9863,1.0975,0.0043,0.054,8.1e-05,144.0
3385344,94.6,0.0169,14.828,1.094,0.0686,0.264,8.1e-05,144.0
3387392,92.9,-0.003,11.0764,1.0933,0.0149,0.124,8.1e-05,144.0
3389440,110.2,-0.008,9.8798,1.093,0.0083,0.111,8.1e-05,144.0
3393536,79.3,-0.0033,11.6506,1.0928,0.0035,0.041,8e-05,144.0
3395584,104.4,-0.0037,18.8377,1.0925,0.0035,0.037,8e-05,144.0
3397632,109.0,0.0,8.1632,1.0926,0.0025,0.026,8e-05,144.0
3401728,98.8,0.0011,19.8655,1.0914,0.0119,0.12,8e-05,144.0
3403776,106.8,-0.0042,13.3006,1.0915,0.0064,0.058,8e-05,144.0
3405824,87.4,-0.0026,3.3159,1.091,0.0051,0.06,8e-05,144.0
3407872,111.6,0.0039,6.669,1.0889,0.004,0.045,8e-05,144.0
3409920,107.3,-0.0073,18.2641,1.0887,0.0036,0.041,8e-05,144.0
3411968,102.9,-0.0027,13.9457,1.0884,0.0018,0.018,8e-05,144.0
3414016,108.2,-0.0039,7.4451,1.0879,0.0041,0.042,7.9e-05,144.0
3416064,114.8,0.0001,6.3439,1.0868,0.0059,0.074,7.9e-05,144.0
3418112,112.3,-0.0036,9.5601,1.0866,0.007,0.085,7.9e-05,144.0
3420160,106.2,-0.0025,12.496,1.0864,0.0018,0.017,7.9e-05,144.0
3422208,106.4,-0.0024,8.5051,1.0865,0.0022,0.022,7.9e-05,144.0
3424256,112.7,-0.0016,10.043,1.0864,0.0031,0.037,7.9e-05,144.0
3426304,108.6,-0.0003,13.376,1.0863,0.0116,0.13,7.9e-05,144.0
3428352,103.8,0.0008,12.2216,1.0864,0.0025,0.029,7.9e-05,144.0
3430400,112.1,0.0013,13.3264,1.0862,0.0076,0.084,7.9e-05,144.0
3432448,103.7,0.0008,4.5951,1.0862,0.0044,0.047,7.8e-05,144.0
3434496,87.3,-0.001,6.1355,1.087,0.0062,0.072,7.8e-05,144.0
3436544,89.8,-0.0012,4.224,1.0876,0.0074,0.082,7.8e-05,144.0
3438592,114.2,-0.001,3.8971,1.0867,0.0049,0.055,7.8e-05,144.0
3442688,111.0,-0.0057,20.0936,1.087,0.0038,0.039,7.8e-05,144.0
3444736,107.4,-0.0007,8.1051,1.0871,0.0061,0.077,7.8e-05,144.0
3446784,111.6,-0.0041,3.7227,1.0864,0.0066,0.062,7.8e-05,144.0
3450880,111.0,-0.001,16.634,1.0857,0.002,0.022,7.8e-05,144.0
3454976,106.6,-0.0065,4.3954,1.0843,0.0084,0.099,7.7e-05,144.0
3457024,114.7,0.0214,12.5354,1.0831,0.0513,0.306,7.7e-05,144.0
3459072,108.4,0.0034,23.7373,1.083,0.0083,0.101,7.7e-05,144.0
3463168,104.0,0.0094,15.8953,1.0792,0.0374,0.274,7.7e-05,144.0
3465216,109.3,-0.0028,17.2326,1.0783,0.0051,0.054,7.7e-05,144.0
3467264,93.2,-0.002,7.8313,1.078,0.0016,0.017,7.7e-05,144.0
3471360,113.0,-0.0023,12.2792,1.0768,0.0042,0.053,7.7e-05,144.0
3473408,111.4,-0.0001,15.0235,1.0769,0.003,0.037,7.6e-05,144.0
3475456,109.2,-0.0001,11.8639,1.0773,0.0061,0.071,7.6e-05,144.0
3477504,73.9,-0.0067,24.6873,1.0774,0.0068,0.066,7.6e-05,144.0
3479552,96.5,-0.0056,7.3525,1.0771,0.005,0.043,7.6e-05,144.0
3481600,112.5,-0.0039,4.9135,1.0765,0.0024,0.027,7.6e-05,144.0
3483648,67.1,-0.0181,4.4116,1.0768,0.0071,0.086,7.6e-05,144.0
3485696,111.3,0.0005,8.7347,1.0784,0.0052,0.07,7.6e-05,144.0
3487744,110.1,-0.002,11.9438,1.0788,0.0014,0.012,7.6e-05,144.0
3489792,111.7,-0.004,9.8069,1.0786,0.0036,0.038,7.6e-05,144.0
3491840,101.9,-0.0072,8.0133,1.0783,0.0039,0.045,7.6e-05,144.0
3493888,111.1,-0.0021,10.309,1.0782,0.004,0.05,7.5e-05,144.0
3495936,108.8,-0.0035,15.1341,1.0787,0.0018,0.019,7.5e-05,144.0
3497984,109.2,-0.0008,10.7774,1.079,0.0023,0.026,7.5e-05,144.0
3500032,115.1,-0.0057,11.1812,1.0792,0.0046,0.054,7.5e-05,144.0
3502080,112.4,-0.0014,13.2211,1.079,0.002,0.021,7.5e-05,144.0
3504128,113.3,-0.0023,15.1977,1.079,0.0018,0.02,7.5e-05,144.0
3506176,107.7,-0.0023,7.3991,1.0793,0.0057,0.067,7.5e-05,144.0
3508224,109.8,-0.0038,14.1464,1.0801,0.006,0.061,7.5e-05,144.0
3510272,104.8,0.004,10.4386,1.0806,0.0105,0.085,7.5e-05,144.0
3512320,72.9,0.0016,11.7721,1.081,0.0077,0.073,7.4e-05,144.0
3516416,112.0,-0.0036,10.8533,1.0803,0.0056,0.077,7.4e-05,144.0
3518464,63.7,0.0001,16.3543,1.0803,0.0044,0.042,7.4e-05,144.0
3520512,109.2,-0.0014,5.0763,1.0802,0.0025,0.027,7.4e-05,144.0
3524608,111.4,-0.0007,12.9968,1.0751,0.0042,0.049,7.4e-05,144.0
3526656,110.6,-0.002,10.9607,1.0747,0.0035,0.042,7.4e-05,144.0
3528704,111.2,-0.0022,5.4437,1.0741,0.0071,0.089,7.4e-05,144.0
3532800,106.0,-0.002,10.9357,1.0731,0.0016,0.01,7.3e-05,144.0
3534848,111.2,-0.0034,7.1661,1.073,0.0032,0.039,7.3e-05,144.0
3536896,108.8,-0.0021,4.6436,1.072,0.0036,0.042,7.3e-05,144.0
3538944,114.8,0.0008,9.5417,1.0716,0.0023,0.024,7.3e-05,144.0
3540992,110.3,-0.0003,6.7836,1.0721,0.0012,0.006,7.3e-05,144.0
3543040,105.9,-0.006,14.2754,1.072,0.004,0.048,7.3e-05,144.0
3545088,110.4,-0.0095,3.4829,1.071,0.0138,0.156,7.3e-05,144.0
3547136,113.1,-0.0051,14.6383,1.0688,0.0078,0.109,7.3e-05,144.0
3549184,112.0,0.0008,9.6023,1.0684,0.0048,0.035,7.3e-05,144.0
3551232,108.6,0.0009,6.3148,1.0684,0.0026,0.028,7.3e-05,144.0
3553280,115.0,-0.0018,10.5014,1.068,0.0033,0.032,7.2e-05,144.0
3555328,94.2,-0.001,12.0838,1.0677,0.0029,0.031,7.2e-05,144.0
3557376,113.4,-0.0,9.6217,1.0678,0.003,0.032,7.2e-05,144.0
3561472,111.1,-0.0074,9.4987,1.0627,0.0043,0.05,7.2e-05,144.0
3563520,107.9,-0.0022,26.0122,1.0621,0.0081,0.076,7.2e-05,144.0
3565568,100.5,-0.0012,2.3233,1.0613,0.0087,0.102,7.2e-05,144.0
3569664,112.9,-0.0014,8.2418,1.0603,0.0069,0.079,7.2e-05,144.0
3571712,102.3,-0.0019,14.4011,1.0603,0.002,0.021,7.2e-05,144.0
3573760,108.4,-0.0033,4.528,1.06,0.0117,0.121,7.1e-05,144.0
3575808,113.8,-0.0026,5.3436,1.0594,0.0083,0.093,7.1e-05,144.0
3577856,112.8,-0.0031,9.3072,1.0596,0.0029,0.035,7.1e-05,144.0
3579904,110.7,-0.0023,12.7023,1.0597,0.0016,0.015,7.1e-05,144.0
3581952,110.8,0.006,4.8696,1.0596,0.0063,0.078,7.1e-05,144.0
3584000,114.6,-0.0018,10.0438,1.0597,0.006,0.075,7.1e-05,144.0
3586048,114.0,-0.0038,8.626,1.0598,0.0023,0.023,7.1e-05,144.0
3588096,102.1,-0.0001,15.8084,1.0594,0.0031,0.034,7.1e-05,144.0
3590144,110.5,-0.0037,10.149,1.0588,0.0033,0.04,7.1e-05,144.0
3592192,113.0,0.0007,10.5808,1.0586,0.0033,0.036,7e-05,144.0
3594240,115.1,-0.0036,5.4247,1.059,0.0032,0.034,7e-05,144.0
3596288,112.9,-0.0021,8.2032,1.058,0.0064,0.07,7e-05,144.0
3598336,115.4,-0.0019,7.761,1.0579,0.0013,0.012,7e-05,144.0
3600384,111.6,-0.001,11.5896,1.0574,0.0038,0.048,7e-05,144.0
3602432,115.0,-0.0049,3.9917,1.0565,0.006,0.073,7e-05,144.0
3604480,108.0,-0.0044,8.1387,1.0551,0.0054,0.063,7e-05,144.0
3606528,109.1,-0.0039,13.5846,1.0549,0.0018,0.017,7e-05,144.0
3608576,105.5,0.0017,5.8044,1.0547,0.0066,0.078,7e-05,144.0
3610624,111.6,-0.0025,8.5726,1.0543,0.0026,0.025,7e-05,144.0
3612672,109.2,-0.0027,12.1784,1.0539,0.0016,0.016,6.9e-05,144.0
3614720,112.2,-0.0008,12.8318,1.054,0.0019,0.019,6.9e-05,144.0
3616768,108.2,-0.0013,5.8638,1.0541,0.0075,0.099,6.9e-05,144.0
3618816,112.1,-0.0019,6.7333,1.0539,0.006,0.07,6.9e-05,144.0
3620864,106.6,-0.0017,13.24,1.0534,0.0021,0.019,6.9e-05,144.0
3622912,110.0,-0.0025,18.4881,1.0532,0.0079,0.087,6.9e-05,144.0
3624960,113.1,0.006,12.3822,1.0531,0.0295,0.205,6.9e-05,144.0
3629056,94.8,-0.0018,20.1977,1.0525,0.001,0.009,6.9e-05,144.0
3631104,111.4,-0.0007,7.4151,1.0526,0.0024,0.027,6.9e-05,144.0
3633152,108.5,-0.0009,4.0653,1.0521,0.0075,0.075,6.8e-05,144.0
3637248,96.0,-0.0039,8.5314,1.0514,0.0033,0.036,6.8e-05,144.0
3639296,110.7,-0.0036,6.151,1.052,0.0038,0.045,6.8e-05,144.0
3641344,111.5,-0.0087,4.2851,1.0528,0.0129,0.14,6.8e-05,144.0
3643392,114.1,0.0022,9.1021,1.0535,0.0094,0.096,6.8e-05,144.0
3645440,111.2,-0.0032,7.9855,1.0538,0.0042,0.052,6.8e-05,144.0
3647488,111.3,0.0021,15.7016,1.055,0.0099,0.102,6.8e-05,144.0
3649536,112.4,-0.0007,8.9093,1.0552,0.004,0.047,6.8e-05,144.0
3651584,109.7,-0.0043,10.7803,1.0552,0.0038,0.046,6.8e-05,144.0
3653632,109.8,-0.0035,7.5685,1.0553,0.0063,0.076,6.7e-05,144.0
3655680,111.0,-0.001,5.1944,1.0553,0.0042,0.044,6.7e-05,144.0
3657728,111.7,-0.0003,5.7054,1.0537,0.0057,0.068,6.7e-05,144.0
3659776,113.6,0.0054,10.5133,1.052,0.0137,0.147,6.7e-05,144.0
3661824,108.3,0.0008,15.8809,1.0518,0.0103,0.113,6.7e-05,144.0
3663872,94.2,-0.005,8.709,1.0519,0.0045,0.041,6.7e-05,144.0
3665920,88.2,0.0029,10.9979,1.052,0.0088,0.061,6.7e-05,144.0
3667968,114.0,-0.0013,6.6843,1.052,0.0048,0.061,6.7e-05,144.0
3670016,93.4,-0.0052,6.7911,1.0519,0.0035,0.043,6.7e-05,144.0
3672064,72.5,-0.0019,6.0,1.0513,0.0024,0.026,6.6e-05,144.0
3674112,111.3,-0.0075,5.5199,1.0499,0.0071,0.077,6.6e-05,144.0
3676160,110.6,-0.0007,10.712,1.0499,0.001,0.006,6.6e-05,144.0
3678208,111.7,-0.0022,7.6483,1.0502,0.0023,0.027,6.6e-05,144.0
3680256,112.2,-0.0049,10.1169,1.0504,0.0024,0.026,6.6e-05,144.0
3682304,112.7,-0.0046,7.4625,1.0505,0.0049,0.062,6.6e-05,144.0
3684352,110.1,-0.0015,11.9066,1.0505,0.0082,0.1,6.6e-05,144.0
3688448,102.5,0.0012,12.8531,1.0504,0.0085,0.077,6.6e-05,144.0
3690496,112.9,-0.0027,8.3747,1.0497,0.0035,0.049,6.6e-05,144.0
3692544,92.9,-0.0067,11.2479,1.0488,0.0045,0.05,6.5e-05,144.0
3694592,114.2,-0.0046,11.9995,1.0486,0.003,0.034,6.5e-05,144.0
3696640,99.4,-0.0051,8.3582,1.0486,0.0028,0.033,6.5e-05,144.0
3698688,24.2,-0.006,7.7762,1.0481,0.0049,0.05,6.5e-05,144.0
3700736,100.7,-0.0054,7.1782,1.045,0.0074,0.09,6.5e-05,144.0
3702784,107.1,0.0025,4.5358,1.044,0.0118,0.126,6.5e-05,144.0
3704832,114.5,-0.0054,4.0972,1.0428,0.0066,0.085,6.5e-05,144.0
3706880,109.7,-0.0042,8.6717,1.0418,0.0058,0.067,6.5e-05,144.0
3708928,106.5,-0.001,20.8094,1.042,0.0019,0.019,6.5e-05,144.0
3710976,109.3,-0.0007,6.8343,1.0425,0.008,0.095,6.5e-05,144.0
3713024,108.8,-0.0021,3.7544,1.042,0.007,0.085,6.4e-05,144.0
3715072,110.0,-0.0047,15.2045,1.0407,0.0032,0.033,6.4e-05,144.0
3717120,111.9,-0.0022,14.0845,1.0406,0.0067,0.078,6.4e-05,144.0
3719168,112.7,-0.0015,8.4516,1.0408,0.0052,0.067,6.4e-05,144.0
3721216,115.4,-0.0024,6.8335,1.0416,0.0034,0.036,6.4e-05,144.0
3723264,102.0,-0.0087,14.0702,1.0416,0.0028,0.031,6.4e-05,144.0
3725312,108.1,-0.0034,10.1929,1.0416,0.0019,0.022,6.4e-05,144.0
3727360,111.8,-0.0023,4.1998,1.0414,0.0027,0.032,6.4e-05,144.0
3729408,105.9,-0.0036,11.9155,1.0409,0.005,0.052,6.4e-05,144.0
3731456,93.8,-0.0017,7.0284,1.041,0.0047,0.056,6.4e-05,144.0
3733504,115.6,0.0003,3.1703,1.0403,0.0025,0.027,6.3e-05,144.0
3735552,88.5,-0.0002,8.3654,1.0384,0.0028,0.033,6.3e-05,144.0
3737600,114.7,-0.0016,9.872,1.0378,0.0075,0.094,6.3e-05,144.0
3739648,110.9,-0.0013,10.5356,1.0377,0.0023,0.029,6.3e-05,144.0
3741696,109.1,-0.0031,6.9732,1.0378,0.0034,0.042,6.3e-05,144.0
3743744,106.7,-0.0039,10.4273,1.0376,0.0027,0.03,6.3e-05,144.0
3745792,111.4,-0.0016,6.7893,1.0373,0.0041,0.041,6.3e-05,144.0
3747840,106.0,0.0006,7.0045,1.0371,0.0048,0.05,6.3e-05,144.0
3749888,111.2,-0.0036,12.7036,1.0364,0.0042,0.051,6.3e-05,144.0
3751936,109.4,-0.0037,10.6563,1.0365,0.0037,0.046,6.3e-05,144.0
3753984,108.7,-0.0045,8.406,1.0367,0.0027,0.024,6.2e-05,144.0
3756032,113.9,-0.004,6.4177,1.0356,0.0082,0.081,6.2e-05,144.0
3758080,110.7,-0.0026,7.9112,1.0352,0.0044,0.06,6.2e-05,144.0
3760128,111.3,-0.0023,10.9631,1.036,0.0046,0.057,6.2e-05,144.0
3762176,111.1,-0.0027,9.8766,1.037,0.0031,0.035,6.2e-05,144.0
3764224,111.7,-0.0025,10.1576,1.0381,0.009,0.098,6.2e-05,144.0
3768320,78.0,-0.0011,6.8492,1.0405,0.0042,0.044,6.2e-05,144.0
3770368,107.7,-0.0063,15.0455,1.0412,0.0081,0.092,6.2e-05,144.0
3772416,107.8,-0.0069,6.3369,1.0408,0.0107,0.123,6.1e-05,144.0
3774464,115.2,-0.0008,6.7894,1.0392,0.0085,0.101,6.1e-05,144.0
3776512,111.5,0.0001,9.026,1.0386,0.005,0.062,6.1e-05,144.0
3778560,109.5,-0.0045,8.5862,1.0389,0.0028,0.033,6.1e-05,144.0
3780608,112.1,-0.0023,10.2397,1.0394,0.0057,0.056,6.1e-05,144.0
3782656,115.6,0.0046,7.7473,1.039,0.0133,0.135,6.1e-05,144.0
3784704,112.6,-0.0019,9.7048,1.0389,0.0051,0.055,6.1e-05,144.0
3786752,70.4,-0.0024,13.8806,1.0393,0.003,0.034,6.1e-05,144.0
3788800,109.5,-0.0051,5.5049,1.0395,0.0034,0.04,6.1e-05,144.0
3790848,113.9,-0.0025,7.8343,1.04,0.0017,0.016,6.1e-05,144.0
3792896,112.1,-0.0007,5.1192,1.0402,0.0022,0.024,6e-05,144.0
3794944,111.2,-0.0006,10.6849,1.0401,0.0056,0.056,6e-05,144.0
3799040,108.2,-0.0068,13.6251,1.041,0.0076,0.083,6e-05,144.0
3801088,112.2,-0.0008,7.8698,1.041,0.0062,0.075,6e-05,144.0
3803136,109.1,-0.0077,9.2468,1.0405,0.0067,0.075,6e-05,144.0
3805184,114.9,-0.0028,5.7139,1.04,0.0042,0.055,6e-05,144.0
3807232,111.6,-0.0024,6.9624,1.0399,0.0028,0.026,6e-05,144.0
3809280,107.8,-0.0037,10.6923,1.0403,0.0061,0.072,6e-05,144.0
3811328,111.6,-0.0005,6.103,1.0413,0.0058,0.075,6e-05,144.0
3813376,107.9,-0.0034,11.3542,1.0426,0.0014,0.011,5.9e-05,144.0
3815424,112.5,-0.0032,9.657,1.0428,0.0056,0.073,5.9e-05,144.0
3817472,106.6,0.0037,29.1087,1.0424,0.0238,0.182,5.9e-05,144.0
3819520,102.7,-0.0022,17.8066,1.0424,0.0084,0.114,5.9e-05,144.0
3821568,111.2,-0.005,8.8399,1.0424,0.0036,0.034,5.9e-05,144.0
3823616,111.7,-0.0064,5.6724,1.0425,0.0046,0.057,5.9e-05,144.0
3825664,78.4,-0.0046,9.2824,1.0431,0.0043,0.052,5.9e-05,144.0
3827712,115.2,-0.0036,3.3942,1.0424,0.003,0.033,5.9e-05,144.0
3829760,78.7,-0.003,5.2657,1.0418,0.0057,0.07,5.9e-05,144.0
3831808,115.3,-0.0031,9.5384,1.0425,0.0055,0.062,5.9e-05,144.0
3833856,106.5,-0.0018,7.6377,1.043,0.0036,0.045,5.8e-05,144.0
3835904,111.1,-0.0033,7.0156,1.0426,0.0036,0.044,5.8e-05,144.0
3837952,112.0,-0.0069,5.4156,1.0426,0.0053,0.065,5.8e-05,144.0
3840000,112.5,-0.0,5.9228,1.0428,0.0053,0.071,5.8e-05,144.0
3842048,109.6,-0.005,8.8776,1.0431,0.0053,0.073,5.8e-05,144.0
3844096,111.3,-0.002,7.4498,1.0429,0.0029,0.035,5.8e-05,144.0
3848192,74.5,-0.005,13.8629,1.043,0.0033,0.032,5.8e-05,144.0
3850240,108.8,-0.0035,12.2906,1.0431,0.0061,0.071,5.8e-05,144.0
3852288,110.4,0.0016,3.9299,1.0434,0.0031,0.037,5.7e-05,144.0
3854336,114.7,-0.003,4.409,1.0437,0.005,0.057,5.7e-05,144.0
3856384,111.0,-0.0064,5.5287,1.043,0.0116,0.137,5.7e-05,144.0
3858432,112.9,-0.0004,10.3757,1.0422,0.0052,0.072,5.7e-05,144.0
3860480,110.7,-0.0013,5.8227,1.0414,0.0082,0.087,5.7e-05,144.0
3862528,77.3,-0.0018,9.4445,1.0398,0.0053,0.068,5.7e-05,144.0
3864576,108.0,-0.0067,18.069,1.0395,0.0043,0.054,5.7e-05,144.0
3866624,101.4,-0.0011,7.2804,1.0391,0.0024,0.026,5.7e-05,144.0
3868672,87.0,-0.0039,4.6789,1.0383,0.0034,0.038,5.7e-05,144.0
3870720,109.5,-0.004,7.7263,1.039,0.001,0.007,5.7e-05,144.0
3872768,140.9,-0.0026,6.7768,1.0398,0.0039,0.049,5.6e-05,144.0
3874816,107.9,-0.0034,6.7802,1.0395,0.0039,0.049,5.6e-05,144.0
3878912,165.9,-0.0051,8.6796,1.0403,0.0028,0.032,5.6e-05,144.0
3880960,110.5,-0.0034,9.1117,1.041,0.003,0.035,5.6e-05,144.0
3883008,112.2,-0.0055,4.3827,1.0412,0.0048,0.059,5.6e-05,144.0
3887104,141.8,-0.0054,13.4194,1.0433,0.0041,0.05,5.6e-05,144.0
3889152,112.2,-0.0032,6.7332,1.0437,0.0042,0.053,5.6e-05,144.0
3891200,110.1,-0.0027,2.9214,1.0415,0.0049,0.056,5.6e-05,144.0
3893248,115.2,0.0006,10.5742,1.0377,0.0034,0.041,5.5e-05,144.0
3895296,113.0,-0.0029,6.2274,1.0374,0.0025,0.024,5.5e-05,144.0
3897344,110.9,-0.0029,6.9116,1.0363,0.0039,0.044,5.5e-05,144.0
3901440,107.5,-0.0014,17.5351,1.0355,0.0068,0.09,5.5e-05,144.0
3903488,110.2,-0.0022,6.0767,1.036,0.0038,0.043,5.5e-05,144.0
3905536,108.0,-0.0018,2.6839,1.0361,0.0047,0.053,5.5e-05,144.0
3909632,109.8,-0.0044,12.8334,1.034,0.0042,0.052,5.5e-05,144.0
3911680,107.2,-0.0016,3.4768,1.034,0.0021,0.022,5.5e-05,144.0
3913728,111.2,-0.0004,4.0821,1.0341,0.0035,0.043,5.4e-05,144.0
3917824,109.8,-0.0009,12.7831,1.0345,0.0066,0.078,5.4e-05,144.0
3919872,109.7,-0.0008,4.7957,1.0347,0.0039,0.048,5.4e-05,144.0
3921920,113.5,-0.0032,3.985,1.0345,0.0047,0.056,5.4e-05,144.0
3926016,110.8,-0.0023,7.9601,1.035,0.0015,0.015,5.4e-05,144.0
3928064,110.7,0.0003,8.5196,1.0354,0.0034,0.04,5.4e-05,144.0
3932160,115.0,0.0002,6.197,1.0293,0.0046,0.055,5.3e-05,144.0
3934208,105.7,-0.0008,19.161,1.0291,0.0035,0.045,5.3e-05,144.0
3936256,112.9,-0.0022,3.5709,1.0289,0.0033,0.036,5.3e-05,144.0
3940352,112.7,0.001,7.8952,1.0286,0.005,0.067,5.3e-05,144.0
3942400,108.0,-0.0034,10.6912,1.0286,0.0022,0.023,5.3e-05,144.0
3944448,105.2,-0.0016,10.5106,1.0286,0.0045,0.052,5.3e-05,144.0
3946496,115.0,-0.0006,10.2914,1.0286,0.0048,0.057,5.3e-05,144.0
3948544,107.1,-0.0005,11.4643,1.0289,0.0043,0.053,5.3e-05,144.0
3950592,108.3,0.0004,7.07,1.0294,0.0011,0.012,5.3e-05,144.0
3952640,108.9,0.0003,2.7509,1.0291,0.0055,0.07,5.2e-05,144.0
3954688,108.6,-0.0015,10.0121,1.0288,0.0058,0.05,5.2e-05,144.0
3956736,94.9,-0.0016,4.7396,1.0288,0.0017,0.019,5.2e-05,144.0
3958784,104.7,-0.0028,11.8795,1.0289,0.0036,0.047,5.2e-05,144.0
3962880,111.2,-0.0015,7.2116,1.0262,0.0024,0.023,5.2e-05,144.0
3964928,110.5,-0.0024,9.3374,1.0256,0.0048,0.06,5.2e-05,144.0
3966976,107.0,-0.0047,5.0721,1.0255,0.0039,0.049,5.2e-05,144.0
3971072,109.6,-0.002,7.8025,1.0253,0.0041,0.051,5.2e-05,144.0
3973120,107.5,0.0002,11.1541,1.0256,0.0012,0.01,5.1e-05,144.0
3975168,111.2,-0.0024,4.0498,1.0258,0.0021,0.02,5.1e-05,144.0
3979264,111.1,0.0012,8.8451,1.0269,0.0132,0.127,5.1e-05,144.0
3981312,103.3,-0.0025,10.6242,1.028,0.0044,0.058,5.1e-05,144.0
3983360,108.6,-0.0012,4.9635,1.0287,0.0032,0.037,5.1e-05,144.0
3987456,98.4,0.0073,64.0105,1.0276,0.0219,0.17,5.1e-05,144.0
3989504,110.1,-0.0022,8.0435,1.028,0.001,0.008,5.1e-05,144.0
3991552,110.1,-0.006,8.1226,1.0283,0.0103,0.099,5.1e-05,144.0
3995648,81.5,-0.0026,15.018,1.0286,0.0025,0.03,5e-05,144.0
3997696,61.0,-0.0031,5.647,1.0289,0.0026,0.031,5e-05,144.0
3999744,93.1,-0.005,7.6249,1.0293,0.0269,0.21,5e-05,144.0
4003840,106.5,-0.0052,10.549,1.0305,0.0036,0.042,5e-05,144.0
4005888,111.0,-0.0026,6.7738,1.0311,0.0028,0.034,5e-05,144.0
4007936,64.5,0.0031,2.5539,1.0314,0.0071,0.082,5e-05,144.0
4009984,114.4,-0.0018,5.7101,1.0314,0.003,0.034,5e-05,144.0
4012032,111.7,-0.0046,11.0886,1.0314,0.0043,0.051,5e-05,144.0
4014080,109.8,-0.0027,6.4466,1.0313,0.0028,0.033,4.9e-05,144.0
4016128,110.5,-0.0031,5.4162,1.0304,0.0025,0.022,4.9e-05,144.0
4018176,112.7,-0.0014,6.3668,1.0297,0.0041,0.044,4.9e-05,144.0
4020224,110.7,-0.0011,5.5625,1.0299,0.0011,0.01,4.9e-05,144.0
4022272,111.1,-0.0034,4.043,1.0303,0.0021,0.023,4.9e-05,144.0
4024320,112.5,-0.0033,6.3595,1.0307,0.0036,0.042,4.9e-05,144.0
4026368,112.2,-0.0007,6.7025,1.0313,0.0022,0.026,4.9e-05,144.0
4028416,115.2,-0.0008,3.0916,1.0313,0.0028,0.032,4.9e-05,144.0
4030464,46.1,-0.0021,9.8612,1.0309,0.0019,0.016,4.9e-05,144.0
4032512,111.2,-0.0028,9.9327,1.031,0.0012,0.009,4.8e-05,144.0
4034560,105.0,-0.0052,13.2518,1.0308,0.004,0.044,4.8e-05,144.0
4036608,114.7,-0.0049,4.5781,1.0313,0.0093,0.113,4.8e-05,144.0
4038656,109.4,-0.0003,10.3619,1.0318,0.006,0.073,4.8e-05,144.0
4040704,107.4,-0.0015,8.6444,1.0323,0.0073,0.087,4.8e-05,144.0
4042752,92.4,-0.0041,9.7087,1.0323,0.0018,0.018,4.8e-05,144.0
4044800,111.6,-0.0082,5.9899,1.0316,0.0032,0.031,4.8e-05,144.0
4046848,113.3,-0.0029,15.3237,1.0315,0.0024,0.026,4.8e-05,144.0
4048896,111.8,-0.0003,8.8589,1.0316,0.0003,0.001,4.8e-05,144.0
4050944,110.1,0.0008,5.7417,1.0319,0.0033,0.038,4.8e-05,144.0
4052992,110.1,-0.0039,5.7554,1.0317,0.0025,0.027,4.7e-05,144.0
4055040,110.3,-0.001,9.2683,1.0313,0.0015,0.012,4.7e-05,144.0
4057088,110.0,-0.0022,11.9229,1.0313,0.0027,0.035,4.7e-05,144.0
4059136,110.4,-0.0017,6.3584,1.0308,0.0038,0.049,4.7e-05,144.0
4061184,115.0,-0.0023,6.1499,1.0301,0.0025,0.027,4.7e-05,144.0
4065280,111.2,-0.0024,4.9091,1.0292,0.0036,0.054,4.7e-05,144.0
4067328,110.5,-0.0006,5.0203,1.0293,0.005,0.061,4.7e-05,144.0
4069376,111.5,0.0003,4.2699,1.029,0.004,0.048,4.7e-05,144.0
4073472,109.4,-0.0019,8.5285,1.0288,0.0024,0.027,4.6e-05,144.0
4075520,107.2,-0.0073,3.7402,1.0289,0.0033,0.035,4.6e-05,144.0
4077568,91.4,-0.0059,2.6626,1.0283,0.0073,0.077,4.6e-05,144.0
4079616,111.3,0.0038,5.9707,1.0273,0.0094,0.073,4.6e-05,144.0
4081664,108.2,-0.0027,8.6627,1.0276,0.0017,0.017,4.6e-05,144.0
4083712,111.2,0.0013,3.1044,1.0279,0.0061,0.07,4.6e-05,144.0
4085760,109.6,-0.0007,4.1593,1.0281,0.007,0.083,4.6e-05,144.0
4087808,112.0,-0.0008,9.2026,1.0282,0.0019,0.016,4.6e-05,144.0
